WorkDate,Customer,Location,BusinessType,OrderCount,NumberOfPieces,TotalRevenue
10/15/2020,Target,Chicago,Middle Mile,49,245,2945.05
10/15/2020,Target,Nashville,Middle Mile,40,200,2471.45
10/15/2020,Costco,Milwaukee,First Mile,9,45,499.58
10/16/2020,Chick-Fil-A,Tampa Bay,Final Mile,30,150,1493.43
10/16/2020,Home Goods,Detroit,Middle Mile,41,205,1326.84
10/16/2020,Home Goods,Chicago,Middle Mile,18,90,1179.61
10/16/2020,Home Goods,Sacramento,Middle Mile,35,175,740.82
10/16/2020,Home Goods,San Francisco,Middle Mile,34,170,1199.8
10/16/2020,T.J. Maxx,Los Angeles,Middle Mile,43,258,1261.41
10/16/2020,Home Depot,San Diego,Final Mile,40,200,2743.15
10/16/2020,T.J. Maxx,Seattle,Middle Mile,18,90,912.64
10/16/2020,Home Depot,Seattle,Final Mile,14,56,1939.46
10/16/2020,Home Depot,Chicago,Final Mile,43,258,18830.07
10/16/2020,Home Depot,Los Angeles,Final Mile,47,282,18376.59
10/16/2020,Home Depot,Milwaukee,Final Mile,20,100,3606.76
10/16/2020,Chick-Fil-A,Los Angeles,Final Mile,19,114,1708.59
10/16/2020,T.J. Maxx,Milwaukee,Middle Mile,47,188,744.73
10/16/2020,Chick-Fil-A,Detroit,Final Mile,33,132,1001.36
10/16/2020,Shein,Sacramento,Middle Mile,16,112,1118.95
10/16/2020,Chipotle,Detroit,Final Mile,15,90,393.58
10/16/2020,Costco,Nashville,First Mile,14,70,2193.13
10/16/2020,Starbucks,Los Angeles,Middle Mile,39,156,2394.73
10/16/2020,Starbucks,Sacramento,Middle Mile,15,75,644.68
10/16/2020,Starbucks,Milwaukee,Middle Mile,32,160,1384.1
10/16/2020,Starbucks,Miami,Middle Mile,36,180,782.46
10/16/2020,Starbucks,Atlanta,Middle Mile,13,65,969.91
10/16/2020,Chipotle,Seattle,Final Mile,44,264,1280.42
10/16/2020,Starbucks,Birmingham,Middle Mile,36,180,1744.07
10/16/2020,Shein,New York,Middle Mile,17,85,1685.09
10/16/2020,Shein,Tampa Bay,Middle Mile,35,175,4021.24
10/16/2020,Lowes,Milwaukee,Final Mile,8,48,1441.25
10/16/2020,Chipotle,New York,Final Mile,36,216,2852.14
10/16/2020,Chipotle,Chicago,Final Mile,46,230,3207.25
10/16/2020,Chipotle,Tampa Bay,Final Mile,21,105,1160.18
10/16/2020,Starbucks,Nashville,Middle Mile,36,180,2763.09
10/16/2020,Costco,Seattle,First Mile,13,91,1961.46
10/16/2020,Costco,San Francisco,First Mile,12,72,2561.29
10/16/2020,Costco,Dallas,First Mile,14,70,1505.01
10/16/2020,Amazon,Atlanta,Final Mile,41,205,4616
10/16/2020,Amazon,San Francisco,Final Mile,27,135,676.54
10/16/2020,Amazon,Los Angeles,Final Mile,31,186,3195.37
10/16/2020,Amazon,San Diego,Final Mile,41,205,1376.18
10/16/2020,Amazon,Houston,Final Mile,21,105,565.9
10/16/2020,Amazon,New York,Final Mile,16,80,1860.2
10/16/2020,Amazon,Nashville,Final Mile,15,90,1822.52
10/16/2020,Amazon,Minneapolis,Final Mile,28,140,2880.15
10/16/2020,Amazon,Dallas,Final Mile,40,200,4514.89
10/16/2020,Amazon,Tampa Bay,Final Mile,37,185,2062.8
10/16/2020,Amazon,Sacramento,Final Mile,12,72,1624.33
10/16/2020,Walmart,Milwaukee,Middle Mile,20,140,2179.84
10/16/2020,Walmart,Chicago,Middle Mile,48,240,5654.51
10/16/2020,Target,Milwaukee,Middle Mile,43,172,1208.45
10/16/2020,Target,Detroit,Middle Mile,35,175,913.95
10/16/2020,Amazon,Chicago,Final Mile,38,190,2084.09
10/16/2020,Target,Sacramento,Middle Mile,39,195,1491.98
10/16/2020,Target,Tampa Bay,Middle Mile,22,110,450.71
10/16/2020,Costco,Birmingham,First Mile,7,35,546.57
10/16/2020,Costco,Houston,First Mile,10,50,704.33
10/16/2020,Costco,Chicago,First Mile,8,40,1517.46
10/16/2020,Costco,New York,First Mile,18,90,1337
10/16/2020,Costco,Los Angeles,First Mile,16,80,1850.04
10/16/2020,Costco,Sacramento,First Mile,11,55,879.66
10/16/2020,Costco,Detroit,First Mile,7,42,877.12
10/16/2020,Costco,Miami,First Mile,20,100,3383.99
10/16/2020,Costco,Atlanta,First Mile,22,110,3905.92
10/16/2020,Target,Dallas,Middle Mile,38,190,1458.74
10/16/2020,Target,Los Angeles,Middle Mile,22,110,1609.76
10/16/2020,Costco,Milwaukee,First Mile,9,45,499.58
10/16/2020,Target,Chicago,Middle Mile,49,196,2356.04
10/17/2020,Starbucks,Sacramento,Middle Mile,6,30,257.87
10/17/2020,Chick-Fil-A,Houston,Final Mile,12,60,842.81
10/17/2020,Home Goods,New York,Middle Mile,5,25,453.37
10/17/2020,Home Goods,Miami,Middle Mile,11,44,523.04
10/17/2020,Home Goods,San Francisco,Middle Mile,13,78,550.5
10/17/2020,T.J. Maxx,Milwaukee,Middle Mile,18,90,356.52
10/17/2020,Home Depot,San Francisco,Final Mile,11,55,3972.41
10/17/2020,Chick-Fil-A,San Francisco,Final Mile,5,30,273.65
10/17/2020,Home Depot,Atlanta,Final Mile,17,68,3112.44
10/17/2020,Home Depot,Detroit,Final Mile,16,80,3166.04
10/17/2020,Home Depot,Chicago,Final Mile,17,102,7444.45
10/17/2020,Home Depot,Los Angeles,Final Mile,18,54,3518.92
10/17/2020,Home Depot,Sacramento,Final Mile,13,65,2940.77
10/17/2020,Home Depot,Seattle,Final Mile,5,30,1039
10/17/2020,Chipotle,Seattle,Final Mile,17,85,412.26
10/17/2020,Lowes,Detroit,Final Mile,5,25,204.61
10/17/2020,Lowes,Milwaukee,Final Mile,3,15,450.39
10/17/2020,Shein,New York,Middle Mile,7,35,693.86
10/17/2020,Shein,Sacramento,Middle Mile,6,36,359.66
10/17/2020,Shein,Chicago,Middle Mile,10,50,677.69
10/17/2020,Shein,Detroit,Middle Mile,10,50,398.09
10/17/2020,Starbucks,Chicago,Middle Mile,15,75,1207.84
10/17/2020,Starbucks,Nashville,Middle Mile,14,70,1074.53
10/17/2020,Starbucks,Birmingham,Middle Mile,14,70,678.25
10/17/2020,Starbucks,Atlanta,Middle Mile,5,25,373.04
10/17/2020,Starbucks,Dallas,Middle Mile,7,35,529.72
10/17/2020,Starbucks,Tampa Bay,Middle Mile,6,30,129.94
10/17/2020,Starbucks,Minneapolis,Middle Mile,7,42,630.98
10/17/2020,Home Depot,San Diego,Final Mile,16,80,1097.26
10/17/2020,Chipotle,Milwaukee,Final Mile,8,56,790.12
10/17/2020,Starbucks,Houston,Middle Mile,13,65,678.88
10/17/2020,Home Depot,Birmingham,Final Mile,5,20,1499.07
10/17/2020,Costco,Nashville,First Mile,5,20,626.61
10/17/2020,Home Depot,Tampa Bay,Final Mile,9,36,2626.78
10/17/2020,Amazon,Atlanta,Final Mile,16,80,1801.36
10/17/2020,Amazon,San Francisco,Final Mile,11,55,275.63
10/17/2020,Amazon,Los Angeles,Final Mile,12,48,824.61
10/17/2020,Amazon,San Diego,Final Mile,16,80,537.05
10/17/2020,Amazon,Houston,Final Mile,8,24,129.35
10/17/2020,Amazon,New York,Final Mile,6,24,558.06
10/17/2020,Amazon,Birmingham,Final Mile,7,35,525.41
10/17/2020,Amazon,Dallas,Final Mile,16,96,2167.15
10/17/2020,Amazon,Tampa Bay,Final Mile,15,75,836.27
10/17/2020,Amazon,Sacramento,Final Mile,5,25,564
10/17/2020,Walmart,New York,Middle Mile,14,70,308.23
10/17/2020,Walmart,Milwaukee,Middle Mile,8,40,622.81
10/17/2020,Target,Milwaukee,Middle Mile,17,85,597.2
10/17/2020,Amazon,Nashville,Final Mile,6,30,607.51
10/17/2020,Target,Detroit,Middle Mile,14,70,365.58
10/17/2020,Target,San Francisco,Middle Mile,9,36,363.85
10/17/2020,Costco,Detroit,First Mile,3,15,313.26
10/17/2020,Costco,Dallas,First Mile,5,25,537.51
10/17/2020,Costco,Chicago,First Mile,3,15,569.05
10/17/2020,Costco,New York,First Mile,7,35,519.95
10/17/2020,Costco,Los Angeles,First Mile,6,30,693.76
10/17/2020,Costco,Sacramento,First Mile,4,20,319.88
10/17/2020,Costco,Seattle,First Mile,5,25,538.86
10/17/2020,Target,Los Angeles,Middle Mile,8,48,702.44
10/17/2020,Target,Seattle,Middle Mile,10,50,1244.54
10/17/2020,Target,Chicago,Middle Mile,19,95,1141.96
10/17/2020,Target,Nashville,Middle Mile,16,80,988.58
10/17/2020,Target,Tampa Bay,Middle Mile,9,45,184.38
10/17/2020,Costco,Miami,First Mile,8,32,1082.88
10/18/2020,Home Goods,New York,Middle Mile,5,25,453.37
10/18/2020,Home Goods,Detroit,Middle Mile,16,80,517.79
10/18/2020,Home Goods,Miami,Middle Mile,11,55,653.8
10/18/2020,Starbucks,Los Angeles,Middle Mile,15,60,921.05
10/18/2020,Home Goods,San Francisco,Middle Mile,13,78,550.5
10/18/2020,T.J. Maxx,Chicago,Middle Mile,13,65,587.22
10/18/2020,Home Depot,Chicago,Final Mile,17,68,4962.96
10/18/2020,Home Depot,San Francisco,Final Mile,11,44,3177.93
10/18/2020,Home Depot,Houston,Final Mile,19,95,4381.87
10/18/2020,Home Depot,Sacramento,Final Mile,13,65,2940.77
10/18/2020,Home Depot,Dallas,Final Mile,15,75,1504.63
10/18/2020,Home Depot,Nashville,Final Mile,19,95,2587.63
10/18/2020,Home Depot,Seattle,Final Mile,5,25,865.83
10/18/2020,Home Goods,Houston,Middle Mile,9,45,648.84
10/18/2020,Home Depot,Tampa Bay,Final Mile,9,45,3283.47
10/18/2020,Chick-Fil-A,Detroit,Final Mile,13,78,591.71
10/18/2020,Chipotle,San Francisco,Final Mile,12,60,435.97
10/18/2020,Chipotle,Miami,Final Mile,4,24,403.18
10/18/2020,Lowes,Milwaukee,Final Mile,3,15,450.39
10/18/2020,Lowes,Detroit,Final Mile,5,25,204.61
10/18/2020,Lowes,Chicago,Final Mile,10,30,1559.92
10/18/2020,Shein,Houston,Middle Mile,5,25,279.13
10/18/2020,Shein,Tampa Bay,Middle Mile,14,70,1608.49
10/18/2020,Shein,New York,Middle Mile,7,35,693.86
10/18/2020,Shein,Los Angeles,Middle Mile,4,16,104.08
10/18/2020,Shein,Milwaukee,Middle Mile,14,70,1615.5
10/18/2020,Starbucks,Miami,Middle Mile,14,70,304.29
10/18/2020,Starbucks,Tampa Bay,Middle Mile,6,24,103.95
10/18/2020,Chick-Fil-A,Houston,Final Mile,12,60,842.81
10/18/2020,Home Depot,Birmingham,Final Mile,5,25,1873.83
10/18/2020,Target,Sacramento,Middle Mile,15,75,573.84
10/18/2020,Costco,Houston,First Mile,4,20,281.73
10/18/2020,Amazon,Chicago,Final Mile,15,75,822.67
10/18/2020,Amazon,Atlanta,Final Mile,16,80,1801.36
10/18/2020,Amazon,San Francisco,Final Mile,11,55,275.63
10/18/2020,Amazon,Los Angeles,Final Mile,12,60,1030.76
10/18/2020,Amazon,San Diego,Final Mile,16,80,537.05
10/18/2020,Amazon,Houston,Final Mile,8,48,258.7
10/18/2020,Amazon,New York,Final Mile,6,18,418.55
10/18/2020,Amazon,Birmingham,Final Mile,7,35,525.41
10/18/2020,Amazon,Nashville,Final Mile,6,30,607.51
10/18/2020,Amazon,Tampa Bay,Final Mile,15,75,836.27
10/18/2020,Amazon,Sacramento,Final Mile,5,25,564
10/18/2020,Walmart,New York,Middle Mile,14,84,369.88
10/18/2020,Walmart,Chicago,Middle Mile,19,95,2238.24
10/18/2020,Target,Atlanta,Middle Mile,14,70,592.46
10/18/2020,Costco,Nashville,First Mile,5,30,939.91
10/18/2020,Target,San Francisco,Middle Mile,9,45,454.81
10/18/2020,Costco,Chicago,First Mile,3,15,569.05
10/18/2020,Costco,New York,First Mile,7,35,519.95
10/18/2020,Costco,Los Angeles,First Mile,6,30,693.76
10/18/2020,Costco,San Francisco,First Mile,4,20,711.47
10/18/2020,Costco,Miami,First Mile,8,40,1353.6
10/18/2020,Costco,Milwaukee,First Mile,3,18,199.83
10/18/2020,Target,Dallas,Middle Mile,15,75,575.82
10/18/2020,Target,Seattle,Middle Mile,10,50,1244.54
10/18/2020,Target,Chicago,Middle Mile,19,114,1370.35
10/18/2020,Target,Nashville,Middle Mile,16,80,988.58
10/18/2020,Target,Tampa Bay,Middle Mile,9,45,184.38
10/18/2020,Costco,Atlanta,First Mile,9,63,2237.02
10/18/2020,Target,Milwaukee,Middle Mile,17,85,597.2
10/19/2020,Home Goods,San Francisco,Middle Mile,68,340,2399.6
10/19/2020,Chipotle,Atlanta,Final Mile,34,136,2324.31
10/19/2020,Home Goods,New York,Middle Mile,29,145,2629.56
10/19/2020,Home Goods,Los Angeles,Middle Mile,61,366,3706.42
10/19/2020,Home Goods,Sacramento,Middle Mile,70,280,1185.31
10/19/2020,Home Depot,Tampa Bay,Final Mile,47,188,13717.63
10/19/2020,Home Depot,Seattle,Final Mile,29,174,6026.19
10/19/2020,Home Depot,Atlanta,Final Mile,89,445,20368.16
10/19/2020,Home Depot,San Diego,Final Mile,81,405,5554.88
10/19/2020,Home Depot,Nashville,Final Mile,98,392,10677.37
10/19/2020,Chipotle,Chicago,Final Mile,93,465,6484.23
10/19/2020,T.J. Maxx,Los Angeles,Middle Mile,86,430,2102.35
10/19/2020,Chipotle,Miami,Final Mile,24,120,2015.92
10/19/2020,Starbucks,Chicago,Middle Mile,76,380,6119.7
10/19/2020,Lowes,Detroit,Final Mile,25,100,818.44
10/19/2020,Shein,Houston,Middle Mile,27,135,1507.3
10/19/2020,Shein,Tampa Bay,Middle Mile,71,497,11420.31
10/19/2020,Shein,Chicago,Middle Mile,52,260,3523.97
10/19/2020,Starbucks,San Francisco,Middle Mile,72,432,3073.28
10/19/2020,Costco,Nashville,First Mile,29,145,4542.91
10/19/2020,Starbucks,New York,Middle Mile,57,285,1756.67
10/19/2020,Starbucks,Nashville,Middle Mile,72,360,5526.18
10/19/2020,Starbucks,Dallas,Middle Mile,38,190,2875.62
10/19/2020,Starbucks,Miami,Middle Mile,73,365,1586.66
10/19/2020,Starbucks,Minneapolis,Middle Mile,36,180,2704.18
10/19/2020,Starbucks,Milwaukee,Middle Mile,64,384,3321.83
10/19/2020,Starbucks,Sacramento,Middle Mile,31,155,1332.33
10/19/2020,Starbucks,Los Angeles,Middle Mile,79,395,6063.57
10/19/2020,Chipotle,Milwaukee,Final Mile,44,220,3104.05
10/19/2020,Costco,Seattle,First Mile,27,108,2327.89
10/19/2020,T.J. Maxx,Milwaukee,Middle Mile,94,376,1489.46
10/19/2020,Costco,Dallas,First Mile,28,140,3010.03
10/19/2020,Amazon,Chicago,Final Mile,77,385,4223.02
10/19/2020,Amazon,Atlanta,Final Mile,83,415,9344.58
10/19/2020,Amazon,San Francisco,Final Mile,55,275,1378.15
10/19/2020,Amazon,Los Angeles,Final Mile,62,372,6390.74
10/19/2020,Amazon,San Diego,Final Mile,82,410,2752.36
10/19/2020,Amazon,Houston,Final Mile,42,210,1131.8
10/19/2020,Amazon,New York,Final Mile,33,165,3836.67
10/19/2020,Amazon,Birmingham,Final Mile,38,152,2281.78
10/19/2020,Amazon,Nashville,Final Mile,31,186,3766.54
10/19/2020,Amazon,Minneapolis,Final Mile,56,336,6912.37
10/19/2020,Amazon,Dallas,Final Mile,81,324,7314.12
10/19/2020,Walmart,New York,Middle Mile,72,360,1585.2
10/19/2020,Walmart,Milwaukee,Middle Mile,40,200,3114.05
10/19/2020,Walmart,Chicago,Middle Mile,96,480,11309.01
10/19/2020,Costco,Detroit,First Mile,15,60,1253.03
10/19/2020,Target,Milwaukee,Middle Mile,87,435,3056.27
10/19/2020,Costco,Minneapolis,First Mile,36,180,7108.79
10/19/2020,Costco,San Diego,First Mile,46,184,4081.15
10/19/2020,Costco,Birmingham,First Mile,14,70,1093.13
10/19/2020,Costco,Houston,First Mile,21,105,1479.1
10/19/2020,Target,Atlanta,Middle Mile,72,360,3046.96
10/19/2020,Costco,Sacramento,First Mile,22,110,1759.32
10/19/2020,Costco,New York,First Mile,36,180,2674
10/19/2020,Costco,San Francisco,First Mile,24,120,4268.82
10/19/2020,Target,Chicago,Middle Mile,99,495,5950.2
10/19/2020,Target,Sacramento,Middle Mile,79,395,3022.22
10/19/2020,Target,Tampa Bay,Middle Mile,45,225,921.9
10/19/2020,Target,Detroit,Middle Mile,70,350,1827.91
10/19/2020,Target,San Francisco,Middle Mile,46,230,2324.59
10/19/2020,Costco,Milwaukee,First Mile,19,95,1054.67
10/20/2020,Chipotle,Chicago,Final Mile,93,465,6484.23
10/20/2020,Chipotle,Atlanta,Final Mile,34,170,2905.39
10/20/2020,Home Goods,Houston,Middle Mile,47,188,2710.72
10/20/2020,Home Goods,Tampa Bay,Middle Mile,41,205,1716.88
10/20/2020,Home Goods,Miami,Middle Mile,59,295,3506.76
10/20/2020,Home Depot,San Diego,Final Mile,81,567,7776.83
10/20/2020,Home Depot,San Francisco,Final Mile,56,280,20223.18
10/20/2020,Home Depot,Atlanta,Final Mile,89,445,20368.16
10/20/2020,Home Depot,Miami,Final Mile,37,185,7689.83
10/20/2020,Home Depot,Los Angeles,Final Mile,94,470,30627.65
10/20/2020,Home Depot,Sacramento,Final Mile,68,272,12306.01
10/20/2020,Lowes,Milwaukee,Final Mile,17,85,2552.2
10/20/2020,Home Depot,Seattle,Final Mile,29,145,5021.82
10/20/2020,Lowes,Sacramento,Final Mile,46,230,9459.88
10/20/2020,Starbucks,Houston,Middle Mile,69,345,3603.26
10/20/2020,Shein,Tampa Bay,Middle Mile,71,355,8157.36
10/20/2020,Shein,New York,Middle Mile,35,245,4857.03
10/20/2020,Shein,Chicago,Middle Mile,52,208,2819.18
10/20/2020,Shein,Dallas,Middle Mile,73,438,9164.03
10/20/2020,Shein,Milwaukee,Middle Mile,72,360,8308.29
10/20/2020,Starbucks,San Francisco,Middle Mile,72,288,2048.85
10/20/2020,Starbucks,Seattle,Middle Mile,76,380,5787.89
10/20/2020,Starbucks,Birmingham,Middle Mile,73,438,4243.91
10/20/2020,Starbucks,Atlanta,Middle Mile,26,130,1939.81
10/20/2020,Starbucks,Detroit,Middle Mile,26,130,2107.34
10/20/2020,Starbucks,Dallas,Middle Mile,38,228,3450.74
10/20/2020,Starbucks,San Diego,Middle Mile,72,360,6313.12
10/20/2020,Home Depot,Nashville,Final Mile,98,490,13346.72
10/20/2020,Shein,Houston,Middle Mile,27,108,1205.84
10/20/2020,Starbucks,Milwaukee,Middle Mile,64,256,2214.55
10/20/2020,Home Depot,Tampa Bay,Final Mile,47,188,13717.63
10/20/2020,Costco,Minneapolis,First Mile,36,252,9952.31
10/20/2020,Amazon,Chicago,Final Mile,77,385,4223.02
10/20/2020,Amazon,Atlanta,Final Mile,83,581,13082.41
10/20/2020,Amazon,San Francisco,Final Mile,55,275,1378.15
10/20/2020,Amazon,Los Angeles,Final Mile,62,310,5325.62
10/20/2020,Amazon,San Diego,Final Mile,82,328,2201.89
10/20/2020,Amazon,Houston,Final Mile,42,168,905.44
10/20/2020,Amazon,New York,Final Mile,33,165,3836.67
10/20/2020,Amazon,Birmingham,Final Mile,38,190,2852.23
10/20/2020,Amazon,Nashville,Final Mile,31,155,3138.78
10/20/2020,Amazon,Dallas,Final Mile,81,405,9142.65
10/20/2020,Walmart,New York,Middle Mile,72,288,1268.16
10/20/2020,Walmart,Milwaukee,Middle Mile,40,200,3114.05
10/20/2020,Target,Atlanta,Middle Mile,72,360,3046.96
10/20/2020,Target,Milwaukee,Middle Mile,87,435,3056.27
10/20/2020,Costco,Dallas,First Mile,28,140,3010.03
10/20/2020,Target,Tampa Bay,Middle Mile,45,225,921.9
10/20/2020,Costco,Birmingham,First Mile,14,56,874.5
10/20/2020,Costco,Houston,First Mile,21,126,1774.92
10/20/2020,Costco,Chicago,First Mile,17,85,3224.6
10/20/2020,Costco,New York,First Mile,36,180,2674
10/20/2020,Target,Detroit,Middle Mile,70,420,2193.49
10/20/2020,Costco,Milwaukee,First Mile,19,95,1054.67
10/20/2020,Costco,Sacramento,First Mile,22,110,1759.32
10/20/2020,Costco,Atlanta,First Mile,45,270,9587.25
10/20/2020,Target,Dallas,Middle Mile,76,304,2333.98
10/20/2020,Target,Seattle,Middle Mile,53,265,6596.08
10/20/2020,Target,Chicago,Middle Mile,99,495,5950.2
10/20/2020,Target,Sacramento,Middle Mile,79,395,3022.22
10/20/2020,Target,Nashville,Middle Mile,81,405,5004.69
10/20/2020,Costco,San Francisco,First Mile,24,120,4268.82
10/21/2020,Home Goods,Houston,Middle Mile,23,115,1658.15
10/21/2020,Home Goods,Birmingham,Middle Mile,32,160,1119.75
10/21/2020,Home Goods,Los Angeles,Middle Mile,30,120,1215.22
10/21/2020,Home Goods,Tampa Bay,Middle Mile,20,100,837.5
10/21/2020,Home Goods,Sacramento,Middle Mile,35,175,740.82
10/21/2020,Home Depot,Birmingham,Final Mile,14,70,5246.74
10/21/2020,T.J. Maxx,Chicago,Middle Mile,33,165,1490.64
10/21/2020,Home Depot,Atlanta,Final Mile,44,176,8055.72
10/21/2020,Home Depot,Sacramento,Final Mile,34,170,7691.26
10/21/2020,Home Depot,San Diego,Final Mile,40,200,2743.15
10/21/2020,Home Depot,Tampa Bay,Final Mile,23,115,8391.1
10/21/2020,Chick-Fil-A,Houston,Final Mile,31,124,1741.82
10/21/2020,T.J. Maxx,Milwaukee,Middle Mile,47,235,930.91
10/21/2020,Chipotle,Seattle,Final Mile,44,176,853.62
10/21/2020,Shein,New York,Middle Mile,17,85,1685.09
10/21/2020,Chipotle,Chicago,Final Mile,46,230,3207.25
10/21/2020,Chipotle,New York,Final Mile,36,216,2852.14
10/21/2020,Lowes,Milwaukee,Final Mile,8,40,1201.04
10/21/2020,Lowes,Chicago,Final Mile,26,130,6759.66
10/21/2020,Lowes,Sacramento,Final Mile,23,115,4729.94
10/21/2020,Shein,Tampa Bay,Middle Mile,35,210,4825.48
10/21/2020,Shein,Nashville,Middle Mile,26,104,2255.96
10/21/2020,Starbucks,San Francisco,Middle Mile,36,180,1280.53
10/21/2020,Starbucks,Nashville,Middle Mile,36,144,2210.47
10/21/2020,Starbucks,Atlanta,Middle Mile,13,65,969.91
10/21/2020,Starbucks,Detroit,Middle Mile,13,65,1053.67
10/21/2020,Starbucks,Miami,Middle Mile,36,180,782.46
10/21/2020,Starbucks,Milwaukee,Middle Mile,32,160,1384.1
10/21/2020,Costco,Seattle,First Mile,13,65,1401.04
10/21/2020,Chipotle,Tampa Bay,Final Mile,21,105,1160.18
10/21/2020,Starbucks,Sacramento,Middle Mile,15,75,644.68
10/21/2020,Costco,San Diego,First Mile,23,115,2550.72
10/21/2020,Costco,Birmingham,First Mile,7,35,546.57
10/21/2020,Costco,Minneapolis,First Mile,18,126,4976.15
10/21/2020,Amazon,Chicago,Final Mile,38,190,2084.09
10/21/2020,Amazon,Atlanta,Final Mile,41,246,5539.2
10/21/2020,Amazon,San Francisco,Final Mile,27,135,676.54
10/21/2020,Amazon,San Diego,Final Mile,41,123,825.71
10/21/2020,Amazon,Houston,Final Mile,21,105,565.9
10/21/2020,Amazon,New York,Final Mile,16,80,1860.2
10/21/2020,Amazon,Birmingham,Final Mile,19,76,1140.89
10/21/2020,Amazon,Minneapolis,Final Mile,28,140,2880.15
10/21/2020,Amazon,Dallas,Final Mile,40,200,4514.89
10/21/2020,Amazon,Tampa Bay,Final Mile,37,185,2062.8
10/21/2020,Walmart,Milwaukee,Middle Mile,20,100,1557.03
10/21/2020,Walmart,Chicago,Middle Mile,48,240,5654.51
10/21/2020,Target,Atlanta,Middle Mile,36,180,1523.48
10/21/2020,Amazon,Nashville,Final Mile,15,60,1215.01
10/21/2020,Target,Detroit,Middle Mile,35,140,731.16
10/21/2020,Target,Milwaukee,Middle Mile,43,215,1510.57
10/21/2020,Costco,Chicago,First Mile,8,40,1517.46
10/21/2020,Costco,Los Angeles,First Mile,16,80,1850.04
10/21/2020,Costco,Sacramento,First Mile,11,55,879.66
10/21/2020,Costco,San Francisco,First Mile,12,60,2134.41
10/21/2020,Costco,Miami,First Mile,20,100,3383.99
10/21/2020,Target,Dallas,Middle Mile,38,190,1458.74
10/21/2020,Costco,Houston,First Mile,10,50,704.33
10/21/2020,Target,Seattle,Middle Mile,26,156,3882.97
10/21/2020,Target,Chicago,Middle Mile,49,245,2945.05
10/21/2020,Target,Sacramento,Middle Mile,39,195,1491.98
10/21/2020,Target,Nashville,Middle Mile,40,200,2471.45
10/21/2020,Target,Tampa Bay,Middle Mile,22,110,450.71
10/21/2020,Target,Los Angeles,Middle Mile,22,110,1609.76
10/22/2020,Chick-Fil-A,Detroit,Final Mile,33,165,1251.7
10/22/2020,Home Goods,Houston,Middle Mile,23,138,1989.79
10/22/2020,Home Goods,New York,Middle Mile,14,70,1269.44
10/22/2020,Home Goods,Birmingham,Middle Mile,32,128,895.8
10/22/2020,Home Goods,Detroit,Middle Mile,41,205,1326.84
10/22/2020,Home Goods,Chicago,Middle Mile,18,90,1179.61
